UNITID,EFYTOTLT
248165,30
248192,24
248192,24
248305,447
248305,447
248314,109
248314,109
248527,65
248527,65
248606,1039
248606,1039
248624,137
248624,137
248633,71
248633,71
248660,90
248660,90
248703,361
248703,361
248776,3049
248776,3049
248846,376
248846,376
248882,766
248882,766
248925,1271
248925,1271
248934,20809
248934,20809
248943,287
248943,287
249061,148
249061,148
249140,1335
249140,1335
249238,384
249238,384
249247,2474
249247,2474
249566,523
249566,523
249609,858
249609,858
250027,459
250027,459
250072,185
250072,185
250285,269
250285,269
250407,2260
250407,2260
250498,314
250498,314
250601,1169
250601,1169
250744,1222
250744,1222
250832,127
250832,127
250902,118
250902,118
250920,4302
250920,4302
250993,201
250993,201
251075,1090
251075,1090
251251,1002
251251,1002
251260,7530
251260,7530
251312,2064
251312,1682
251312,382
260293,20150
260293,19761
260293,389
260336,29
260336,29
260354,220
260354,220
260363,40
260363,40
260372,719
260372,719
260664,481
260664,481
260691,2568
260691,2568
260789,431
260789,431
260813,228
260813,228
260901,111355
260901,100631
260901,10724
260910,1211
260910,1211
260929,329
260929,329
260947,54
260947,54
260956,84
260956,84
260965,133
260965,133
260974,917
260974,917
260992,1426
260992,1426
261375,1883
261375,1883
261384,735
261384,735
261393,414
261393,414
261436,781
261436,781
261472,2432
261472,2432
261676,400
261676,400
261685,405
261685,405
261719,78
261719,78
261773,59
261773,59
261861,271
261861,271
261931,655
261931,655
262022,189
262022,189
262031,11243
262031,11243
262086,10612
262086,4457
262086,6155
262129,840
262129,840
262235,147
262235,147
262299,187
262299,187
262332,2302
262332,2302
262341,658
262341,658
262369,203
262369,203
262402,710
262402,710
262457,1804
262457,1804
262509,967
262509,967
262660,232
262660,232
362700,673
362700,673
362782,101
362782,101
363013,331
363013,331
363077,345
363077,345
363147,60
363147,60
363165,1186
363165,1186
363387,1896
363387,1896
363439,976
363439,976
363457,492
363457,492
363590,1499
363590,1499
363633,3705
363633,3705
363679,164
363679,164
363712,66
363712,66
363721,315
363721,315
363882,69
363882,69
363907,2135
363907,1553
363907,582
363916,1129
363916,774
363916,355
363934,1621
363934,1524
363934,97
364016,15673
364016,15673
364025,16388
364025,16388
364122,12
364122,12
364168,639
364168,639
364317,1722
364317,1722
364326,1211
364326,1211
364335,1376
364335,1376
364548,347
364548,347
364566,131
364566,131
364575,66
364575,66
364584,136
364584,136
364593,266
364593,266
364618,103
364618,103
364627,500
364627,500
364636,73
364636,73
364751,240
364751,240
364760,9
364760,9
364812,149
364812,149
364885,578
364885,578
364946,465
364946,465
364955,1983
364955,1983
364964,123
364964,123
364973,1543
364973,1543
365055,2044
365055,2044
365073,229
365073,229
365091,566
365091,566
365107,94
365107,94
365125,283
365125,283
365198,709
365198,709
365204,1848
365204,1848
365213,667
365213,667
365240,933
365240,933
365374,1342
365374,1342
365383,188
365383,188
365426,299
365426,299
365453,31
365453,31
365480,787
365480,787
365505,90
365505,90
365569,53
365569,53
365693,123
365693,123
365763,52
365763,52
365824,298
365824,298
365833,379
365833,379
366003,109
366003,86
366003,23
366155,58
366155,58
366191,3008
366191,3008
366252,7775
366252,7775
366261,249
366261,249
366270,618
366270,618
366289,128
366289,128
366340,966
366340,966
366368,111
366368,111
366395,33857
366395,33857
366401,14117
366401,14117
366438,160
366438,160
366447,2687
366447,2687
366465,4052
366465,4052
366535,998
366535,998
366544,1501
366544,1501
366553,3897
366553,3897
366571,52
366571,52
366580,1001
366580,1001
366605,49
366605,49
366623,62
366623,62
366632,110
366632,110
366650,1771
366650,1771
366678,1585
366678,1585
366696,1866
366696,1866
366711,10231
366711,9076
366711,1155
366748,624
366748,138
366748,486
366793,120
366793,120
366960,1786
366960,1786
367024,1626
367024,1626
367051,143
367051,143
367088,76
367088,76
367097,314
367097,314
367103,59
367103,59
367112,1316
367112,1316
367130,284
367130,284
367158,177
367158,177
367176,130
367176,130
367194,734
367194,734
367264,1082
367264,1082
367316,493
367316,493
367334,521
367334,521
367361,33
367361,33
367398,340
367398,340
367413,1203
367413,1203
367431,51
367431,51
367459,11812
367459,11812
367662,225
367662,225
367839,116
367839,56
367839,60
367875,782
367875,782
367884,3371
367884,3007
367884,364
367893,68
367893,14
367893,54
367909,2008
367909,2008
367936,3842
367936,509
367936,3333
367954,1741
367954,1741
367972,259
367972,259
367981,231
367981,231
368036,81
368036,81
368160,66
368160,66
368188,107
368188,107
368230,363
368230,363
368364,191
368364,191
368407,78
368407,78
368443,1310
368443,1310
368452,660
368452,660
368540,70
368540,70
368601,2234
368601,2234
368629,1335
368629,1335
368647,42
368647,42
368771,323
368771,323
368780,367
368780,367
368799,1287
368799,1287
368805,1245
368805,1245
368832,101
368832,101
368911,3461
368911,3461
369002,732
369002,732
369020,57
369020,57
369084,1336
369084,1336
369109,182
369109,182
369400,6547
369400,6547
369419,1831
369419,1831
369446,173
369446,173
369455,122
369455,122
369516,427
369516,427
369659,355
369659,355
369668,176
369668,176
369686,364
369686,364
369695,108
369695,108
369783,1256
369783,1256
369792,22
369792,22
369817,139
369817,139
369862,657
369862,657
369905,1330
369905,1330
369950,392
369950,392
371034,33
371034,33
371052,690
371052,690
371140,99
371140,99
371265,1849
371265,1849
371690,55
371690,55
371760,2985
371760,2985
371779,2843
371779,2843
371830,50
371830,50
371928,247
371928,247
371964,678
371964,678
371982,1988
371982,1988
372000,62
372000,62
372028,311
372028,311
372037,2458
372037,2458
372073,510
372073,510
372082,3392
372082,3392
372213,503019
372213,411663
372213,91356
372222,6627
372222,5587
372222,1040
372240,56
372240,56
372329,799
372329,799
372356,231
372356,231
372462,173
372462,173
372523,1069
372523,1069
372578,1274
372578,1274
372718,434
372718,434
372772,721
372772,721
372921,1026
372921,1026
372958,1035
372958,1035
373058,849
373058,849
373085,587
373085,587
373119,276
373119,276
373216,304
373216,304
373340,171
373340,171
373447,57
373447,57
373526,555
373526,555
373605,61
373605,61
373678,282
373678,282
373696,348
373696,348
373711,60
373711,60
373784,1621
373784,1621
373827,548
373827,548
373890,1623
373890,1623
374024,453
374024,453
374112,75
374112,75
374291,82
374291,82
374316,178
374316,178
374440,8
374440,8
374574,1841
374574,1841
374592,161
374592,161
374875,1339
374875,1339
374927,130
374927,130
374972,3078
374972,3078
374990,183
374990,183
375106,215
375106,215
375230,124
375230,124
375300,632
375300,632
375319,296
375319,296
375373,351
375373,351
375407,256
375407,256
375416,1169
375416,1169
375489,1975
375489,1975
375540,245
375540,245
375559,545
375559,545
375568,37
375568,37
375647,734
375647,734
375656,183
375656,183
375683,928
375683,928
375692,62
375692,62
375708,219
375708,219
375717,240
375717,240
375726,295
375726,295
375735,177
375735,177
375744,436
375744,436
375753,118
375753,118
375762,50
375762,50
375799,45
375799,45
375841,1063
375841,1063
375939,487
375939,487
375948,1361
375948,1361
375966,183
375966,183
375984,961
375984,961
376039,63
376039,63
376136,1146
376136,1146
376224,1039
376224,1039
376242,578
376242,578
376288,148
376288,148
376321,2181
376321,2181
376330,890
376330,890
376385,1920
376385,1920
376446,258
376446,258
376631,68
376631,68
376668,89
376668,89
376677,255
376677,255
376695,1164
376695,1164
376950,140
376950,140
376987,194
376987,194
377069,1416
377069,1416
377111,1350
377111,1350
377193,126
377193,126
377218,135
377218,135
377272,52
377272,52
377281,51
377281,51
377315,163
377315,163
377342,169
377342,169
377421,562
377421,562
377449,332
377449,332
377458,393
377458,393
377485,45
377485,45
377546,105
377546,105
377555,3501
377555,2996
377555,505
377564,3911
377564,3226
377564,685
377634,14
377634,14
377643,171
377643,171
377652,128
377652,128
377661,131
377661,131
377670,69
377670,69
377722,666
377722,666
377759,183
377759,183
378105,382
378105,382
378406,1744
378406,1744
378576,702
378576,91
378576,611
378886,626
378886,626
378956,760
378956,760
379029,2294
379029,2294
379135,141
379135,141
379463,85
379463,85
379621,181
379621,181
379746,56
379746,56
379782,252
379782,152
379782,100
380067,38
380067,38
380094,1055
380094,1055
380359,842
380359,842
380368,2842
380368,2842
380377,1443
380377,1443
380401,219
380401,219
380410,275
380410,275
380438,1041
380438,1041
380447,241
380447,241
380456,336
380456,336
380465,3941
380465,2236
380465,1705
380474,513
380474,513
381255,307
381255,307
381282,296
381282,296
381325,394
381325,394
381334,193
381334,193
381352,109
381352,109
381361,105
381361,105
381370,330
381370,330
381404,591
381404,591
381459,243
381459,243
381486,33
381486,33
381529,648
381529,648
381617,2692
381617,2687
381617,5
381635,198
381635,198
381644,315
381644,315
381699,40
381699,40
381705,50
381705,50
381732,447
381732,447
381741,376
381741,376
381750,165
381750,165
381787,858
381787,858
381796,506
381796,506
381909,2601
381909,2601
381945,88
381945,88
382054,771
382054,771
382063,3463
382063,1420
382063,2043
382258,814
382258,814
382267,178
382267,178
382276,1043
382276,1043
382416,82
382416,82
382461,100
382461,100
382504,786
382504,786
382771,1265
382771,1265
382780,601
382780,601
382896,669
382896,669
382902,113
382902,113
382911,139
382911,139
382957,636
382957,636
383020,122
383020,122
383084,5940
383084,5940
383163,330
383163,330
383172,126
383172,126
383190,4272
383190,4272
383251,219
383251,219
383279,207
383279,207
383297,427
383297,427
383312,243
383312,243
383330,216
383330,216
383367,261
383367,261
383400,118
383400,118
383464,100
383464,100
383507,23
383507,23
383525,191
383525,191
383765,327
383765,327
383792,376
383792,376
383899,657
383899,657
383950,741
383950,741
383996,1659
383996,1659
384184,455
384184,455
384193,954
384193,954
384209,1247
384209,1247
384254,141
384254,141
384306,223
384306,223
384333,11636
384333,11636
384342,10168
384342,10168
384360,2218
384360,2218
384379,1949
384379,1949
384388,1254
384388,1254
384397,1936
384397,1936
384412,620
384412,620
384421,77
384421,77
385008,1660
385008,1660
385132,140
385132,140
385503,609
385503,609
385549,369
385549,369
385619,1773
385619,1643
385619,130
386153,420
386153,420
386472,639
386472,639
387235,44
387235,44
387660,11
387660,11
387819,99
387819,99
387925,726
387925,726
388043,3535
388043,3535
388520,824
388520,824
388663,245
388663,245
389727,899
389727,899
389860,858
389860,858
390701,19370
390701,19104
390701,266
390905,310
390905,310
391005,421
391005,421
391333,85
391333,85
391546,218
391546,218
391564,677
391564,677
391582,1313
391582,1313
391759,77
391759,77
391810,123
391810,123
392257,399
392257,399
392354,15
392354,15
392415,907
392415,907
392798,108
392798,108
392840,422
392840,422
393180,1010
393180,1010
393524,270
393524,270
393649,275
393649,275
393861,373
393861,373
393977,107
393977,107
395362,2832
395362,2832
395690,864
395690,864
397270,95
397270,95
397641,530
397641,530
397942,305
397942,305
398130,654
398130,654
398574,3653
398574,3653
399212,21656
399212,21656
399869,1122
399869,1122
399911,438
399911,434
399911,4
400080,2870
400080,2870
400187,1188
400187,1188
400637,1170
400637,1170
401223,334
401223,145
401223,189
401250,185
401250,185
401339,555
401339,555
401481,185
401481,185
402563,604
402563,604
402615,1499
402615,1340
402615,159
402776,346
402776,346
402800,502
402800,502
402828,613
402828,613
403414,32
403414,32
403469,8931
403469,8931
403478,2250
403478,2250
403487,17704
403487,17704
404037,20
404037,20
404055,810
404055,810
404073,6252
404073,6223
404073,29
404082,8884
404082,8864
404082,20
404222,213
404222,213
404338,588
404338,223
404338,365
404365,789
404365,789
404374,706
404374,706
404383,1478
404383,1478
404426,6411
404426,6411
404499,2654
404499,2654
404505,1639
404505,1639
404514,1996
404514,1996
404648,3060
404648,3058
404648,2
404684,812
404684,812
404718,131
404718,131
404806,763
404806,763
404912,1884
404912,1884
404921,1484
404921,1484
404994,7528
404994,7528
405003,49
405003,49
405012,118
405012,118
405021,98
405021,98
405058,151
405058,151
405076,414
405076,414
405748,127
405748,127
405854,170
405854,170
405872,5442
405872,5442
405979,3025
405979,2235
405979,790
405988,3270
405988,1887
405988,1383
405997,6437
